,sig_e,sig_s,sig_u,sig_eps,rho,tau1,tau2,r,seed,sp1.A,sp2.A,sp1.B,sp2.B,sp1.a0,sp2.a0,sp1.b0,sp2.b0,sp1.n0,sp2.n0,sp1.kar,sp2.kar,sp1.Gaa,sp2.Gaa,sp1.Gbb,sp2.Gbb,sp1.grow,sp2.grow,sp1.plast,sp2.plast,runid,sp1.a,sp2.a,sp1.b,sp2.b,sp1.n,sp2.n,sp1.z,sp2.z,sp1.astd,sp2.astd,sp1.bstd,sp2.bstd,sp1.nstd,sp2.nstd,sp1.zstd,sp2.zstd,dela,delb,delz,delastd,delzstd,delbstd,delzprime,delzstdprime,delaprime,delastdprime
run_00000402,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.06999999999999999,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,402,5.062158239245789,5.028268427337045,1.3740975551993986,3.1575998025838934,16458.51438324018,52342.414789834926,5.0923059504385675,5.103511262929333,0.1159009227416906,0.04129927281260331,0.04043139126792506,0.010601966853926368,2935.2686702582973,2145.295527575582,4.34891005683818,10.012695114058653,0.03388981190875406,1.7835022473844921,0.01120531249076415,0.11964777601821742,8.584792220582326,0.03976578453100888,6.84900542316979,5.17589680567432,0.1064467325573436,0.06428998977431571
run_00000403,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.08,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,403,5.049254472399035,4.967026011473354,1.3870691578343923,3.1370283346625443,16526.650985465538,51741.41722825134,5.16201740296928,5.231814912594473,0.09811170763291197,0.060439320153105734,0.03461684155464049,0.015566929444588597,3177.8050187515046,2300.8707142122807,4.426204668961967,10.029514776099605,0.08222846092565672,1.7499591768281506,0.06979750962519383,0.11820627785159675,8.498040947859892,0.028239443555097905,6.774025629265757,5.1316808569808785,0.11838910512499062,0.08196501508225976
run_00000404,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.09,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,404,5.035105254581603,4.948458526404046,1.383385950895644,3.1441964594800274,16811.91569810794,51238.238885421764,5.05326239796923,5.0023502417076555,0.08261328649764921,0.06013861557804944,0.027929113466785848,0.016300542898801167,3085.0046659133122,2459.964998926606,4.4644179472091325,10.031852308210286,0.0866467281775678,1.7608105085843897,0.05091215626157503,0.1080239819663197,8.450328640414345,0.035544309962210585,6.776359216170123,5.048920870056133,0.10939967398681619,0.08490316551999351
run_00000405,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.09999999999999999,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,405,5.13345599469699,4.941175106963543,1.3633053257014756,3.1215811556361612,17391.051220109865,50519.1082918102,5.129008389064053,4.995039520808198,0.21828556909925645,0.054762723411899625,0.021442909063889452,0.01740297552862668,2892.0174289804822,2473.843773483566,4.321609669291312,9.880655282366817,0.19228088773342866,1.7582758299346892,0.13396886825585377,0.25884249090241696,8.374727656477928,0.03502732824279683,6.702775206722411,5.02263033738154,0.2460445061846517,0.20840699570905508
run_00000406,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.11,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,406,5.209744482818548,4.916582220584995,1.3852359880308798,3.1064893575129187,16589.720894861533,50599.89154645806,5.154912149338712,4.738721284524575,0.17825495419100865,0.04858830906789559,0.029016112758505044,0.0211205312704985,3069.417082052514,2365.6676244811715,4.4149083205253525,9.837176069521513,0.29316226223356323,1.7212533694820462,0.4161908648141358,0.16845563347227827,8.303309147657451,0.04176757490528374,6.656485616470346,4.980899203482243,0.29622238869651457,0.16301444378145796
run_00000407,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.12,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,407,4.673312698696377,5.045889346084582,1.3428799854179803,3.1037430601063667,17372.249538787306,49539.062668089435,4.533022054799375,4.8202956309027565,0.19950473716130038,0.04780151937467765,0.05366109123260123,0.014172129553017904,3281.5665553721424,2584.809461556481,4.192578315175708,9.681464622479355,0.3725766473881829,1.7608630746883913,0.2872735761033826,0.20797738739616944,8.20383559812101,0.050097706929659334,6.552647262206845,4.944518023591165,0.37260991405933414,0.20791778132677916
run_00000408,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.13,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,408,4.897901183843134,5.061219747136319,1.3088836366022976,3.0455025157284776,16626.90395204867,49656.73365474343,4.9183648584731925,5.103865259918466,0.10925755054842494,0.07358782623061391,0.026130784949535506,0.01869840099845701,3133.4625437333466,2496.5350693915493,4.198156291954491,9.80183708736187,0.1633185632931504,1.7366188791261856,0.18550040144527347,0.1598615003414263,8.19780462067701,0.033558321184781095,6.541646324989306,4.944216253005488,0.19416404351944905,0.12053620456828774
run_00000409,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.14,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,409,4.728916325186526,5.089335718398962,1.3651553994732184,3.0357103037449535,16951.52394192638,49113.246076318734,4.737378854957871,5.064902983743756,0.11900478265330709,0.09838046105220907,0.046010602762313425,0.00808153327503267,3351.9343124210113,2690.8578555570416,4.407601426481897,9.836572258040277,0.36041939321240407,1.6705549042717267,0.3275241287858842,0.2039995592518675,8.172728418905063,0.0475347630758443,6.573123124830713,4.867731941051311,0.3622414039105375,0.2007464183278909
run_00000410,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.15000000000000002,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,410,4.982691277430618,4.962088517221835,1.3891704644087022,3.038522790144462,17441.566088343512,48382.69676769176,4.912177933297112,4.8231263442631915,0.11085422980636539,0.07687822232457754,0.03765101696185709,0.020413115886510916,3284.922551118758,2757.9427320781315,4.421621664206604,9.620745044120518,0.02060276020877789,1.6493523257357579,0.08905158903392148,0.1675317283608838,8.018077117975452,0.050804230206964486,6.430750696907158,4.789878529726937,0.14505323565648043,0.08631866867248897
run_00000411,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.16,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,411,4.783974833179916,5.061524751694483,1.3449349066435168,3.023830836016351,17497.74619821379,47761.998111441055,4.772200779073159,4.974949317303429,0.08933362072857255,0.04402046272847348,0.03264388164224245,0.02479261308365149,3349.971849267365,2619.7067286177803,4.228713442065086,9.485256440223782,0.2775499185145606,1.6788959293728272,0.20274853823027114,0.08296951545304225,7.9405401869558805,0.031474163766380764,6.332131673449978,4.7955598109613256,0.2775499185145606,0.08296951545304225
run_00000412,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.17,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,412,4.821540302298811,5.051643673572871,1.3384251466122485,3.016356232516275,17397.947585152462,47467.824436221636,4.699049055888429,4.687984998350441,0.074196276764009,0.06862222981163874,0.042664154128197296,0.020423641841360602,3570.357770389849,2842.8289287017406,4.233336179976722,9.499369355265769,0.23010337127408614,1.6779310859040366,0.011064057537988222,0.08274917432726235,7.862777737158301,0.057324191405837305,6.261119703154875,4.756235509316927,0.23010337127408614,0.08274917432726235
run_00000413,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.18000000000000002,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,413,4.972246868016217,4.902414524111249,1.332462844857615,2.9925210176981314,16974.169675389297,47179.277675264035,4.7492650974781965,4.455398076331298,0.23265064064628233,0.08668127634909593,0.020867324563394945,0.01679805526334048,3414.9164244258054,3074.5904831302646,4.262610384852714,9.550482991752737,0.06983234390495911,1.6600581728405202,0.29386702114689905,0.306968615798573,7.907055621374545,0.022954456271685894,6.303563227615284,4.782570131329485,0.2835748807015137,0.13671713270718733
run_00000414,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.19,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,414,5.3204944283564215,4.924984193008093,1.3012225141553462,2.9704141717338097,16893.89044130948,46934.435497805214,5.375683017197657,5.026450839063678,0.1578044658926302,0.07421921544081199,0.029130487296266768,0.014554865915209918,3172.4301673866644,2902.6271216664054,4.173571883151838,9.410733119761316,0.39551023534834095,1.6691916575784698,0.3492321781339818,0.1312343497841777,7.76655784836484,0.02451279923479147,6.185231434510335,4.710020809697865,0.39551023534834095,0.1312343497841777
run_00000415,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.2,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,415,4.865238476756872,4.930765898782874,1.3052756427592698,2.9516928785881436,17583.98764641296,46145.59376148978,4.765142409513392,4.741832044875064,0.13426774343278736,0.05995048933781531,0.03229550568041492,0.028971900390923934,3282.309845873631,2944.714750769757,4.12213121393462,9.382802935211581,0.06552742202600748,1.6464172358288622,0.023310364638327138,0.11927543457190215,7.735851117027352,0.0375356767533406,6.178155920042675,4.655569278354104,0.10629366174492753,0.08498311480844609
run_00000416,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.21000000000000002,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,416,4.848704853350067,5.019256180689979,1.315169296922545,2.9395996000377154,18171.672913824645,45446.507868450964,4.7628759447524605,4.845674047814751,0.08014432124625324,0.03375930288482945,0.024277973554734187,0.02560866011687006,3763.8865541741015,3211.8301177081635,4.123638146236475,9.22924999758978,0.17055132733994122,1.6244303031151768,0.0827981030622901,0.07513958123999803,7.587350474831256,0.040646011086715464,6.065085145250923,4.5595487643679595,0.17055132733994122,0.07513958123999803
run_00000417,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.22,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,417,5.213529529355049,4.949446301401582,1.3078311857296498,2.912465718266147,18228.8624827706,45049.44985496634,5.195162730725213,4.908409390729993,0.06392818237498529,0.11913374642172153,0.08396562975481948,0.01378373235520435,3350.0370506981612,2983.6731665132975,4.131548238658595,9.198250177968823,0.2640832279534826,1.6046345325365032,0.2867533399952202,0.14298652668377157,7.55159977616353,0.0867302504421641,6.046344244716847,4.533277835267872,0.2744084640817661,0.12200447917886473
run_00000418,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.23,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,418,4.897199070971188,5.011952117755892,1.2687239383458029,2.9275534640690792,18043.797848688308,44730.97593103494,4.855539381087509,4.913583310454379,0.13720719222242014,0.03314340948383902,0.04744170612007332,0.01678973110983204,3580.6817872936904,3170.0494255243148,4.0040400703003245,9.200810028749473,0.11475304678471471,1.6588295257232635,0.058043929366868044,0.1382319273197001,7.539589201758184,0.060437959482772266,6.0247934076061185,4.533281242617849,0.1644530411239862,0.07232927997682737
run_00000419,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.24000000000000002,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,419,4.822465484844565,5.008508095807792,1.3004439947335187,2.910979245254831,17999.264322042127,44315.7151642379,4.714007553432778,4.69395330780946,0.07338568364261121,0.07524026026967551,0.03871905158310455,0.014425957009705403,3888.780891068188,3319.98806639975,4.096073812479279,9.167803774227831,0.18604261096328464,1.6105352505213166,0.020054245623319016,0.06734796918191395,7.453191093288172,0.0345703259198967,5.9765591285892405,4.453223622087069,0.18604261096328464,0.06734796918191395
run_00000420,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.25,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,420,5.062949262382934,4.948579001432063,1.295945395533753,2.908091073155952,18739.123602607277,43871.72088396183,5.1177021052707925,5.053771375860909,0.05602819026611153,0.03422943468707264,0.03169459651661544,0.010642636350606244,3702.2167356812542,3346.0830847142806,4.030491169650228,9.080976160437553,0.11437026095086081,1.6121456776222032,0.06393072940988341,0.06641013094226766,7.404439806273993,0.03521379254377321,5.91944052539233,4.448599762761391,0.11568514430193222,0.06409219507536194
run_00000421,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.26,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,421,4.807552674394686,5.148033284925157,1.3078019510309433,2.866497036665114,18288.346873008726,43650.59319259643,4.8380322590620874,5.172507704517936,0.15663373571872405,0.05358470407042251,0.02583670356641677,0.01788732480207026,3605.785416535725,3230.9616265808013,4.158152764611449,9.112447553359518,0.34048061053046097,1.5586950856341657,0.3344754454558468,0.18270148756270746,7.306430177295096,0.039533426234988574,5.826730942593842,4.4209730017181545,0.3408990806266583,0.18191947815646548
run_00000422,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.27,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,422,5.025622999599522,5.052676803720311,1.2254147829131508,2.8627141802239287,17926.587457653946,43335.60017180745,5.003731014806146,4.886947154863297,0.08071380020043409,0.047755804500577016,0.03893608692518144,0.015221930769653131,3549.5386962224225,3471.260555643736,3.874800022902701,9.072772130121544,0.027053804120783752,1.6372993973107783,0.11678385994284993,0.0995167832279377,7.3512850318494545,0.040983988936923704,5.861756797621293,4.437886584285087,0.09301572025578886,0.04453733542477489
run_00000423,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.28,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,423,4.939787781553133,5.024492220329585,1.2660946023250423,2.8512933687451603,18275.83466662714,42534.14357343125,4.863733715899206,4.840313222436549,0.1179800414553131,0.06830244506258291,0.02516762652198501,0.012976642402978347,3642.016850344123,3556.1904018093896,3.9958342928073316,9.006068144776158,0.08470443877646866,1.5851987664201257,0.023420493462655873,0.07697980052994738,7.194437789728854,0.025360920682548107,5.748402002443489,4.326240636868955,0.09835027503505292,0.0585487407088868
run_00000424,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.29000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,424,4.803120468790931,4.957482638991274,1.2582388871353734,2.8481028650738716,18550.281362159556,42464.511945923776,4.7771951742118475,4.846438359084539,0.08802337424157203,0.060353478054494036,0.028296262721549583,0.015267791023555083,3841.3290916835217,3712.6161473490183,4.017714049007592,9.061189529890862,0.15436217020031395,1.5898639779385082,0.06924318487269177,0.08200146208861488,7.216005188355592,0.0334456142490877,5.756702289071032,4.351540445868619,0.15599382943707382,0.07885331033747639
run_00000425,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.3,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,425,4.859242711553307,4.931239350754871,1.213351492667363,2.8205435336665197,18319.003096740602,42227.907889981034,4.7529879713877,4.6998219209468255,0.0721944411295789,0.05902011584619985,0.05778324143533938,0.01670739400693039,3592.33626547188,3500.904774386168,3.855798660916584,8.980818281523897,0.07199663920154198,1.6071920409991562,0.053166050440874524,0.08492645058898911,7.2012678339988545,0.06765858776992596,5.744632410499761,4.3428427917830215,0.09481626588640281,0.058360035892038184
run_00000426,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.31,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,426,4.918315644840341,5.024902467327737,1.241859954930897,2.809954278549542,18394.49328027126,41689.76729984749,4.900056993818025,5.028114311891873,0.08992585902762362,0.1004328486485335,0.03450936267492827,0.014679152283265127,3301.032320630437,3562.615934121799,3.9464214948079457,8.942412106812197,0.10658682248738342,1.5680943236186469,0.12805731807384796,0.17033039423148433,7.090292978012448,0.033266177590556556,5.659663710468271,4.272804684884791,0.1614324412758862,0.11963595124676114
run_00000427,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.32,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,427,5.0985779040039665,4.943366833038633,1.2299388340102013,2.8181930699722098,18902.297676563016,41005.00441412903,5.066878292228229,4.825539686682479,0.1023154904832161,0.0586804526088553,0.026475217369689167,0.021919186569827744,3745.477023196188,3547.479602479554,3.9209687401489948,8.897927809257533,0.15521107096533374,1.5882542359620064,0.24133860554575007,0.08143013282237255,7.079866348395569,0.028676471894280096,5.692734771185941,4.216102780839355,0.15735928539399593,0.07719713972658597
run_00000428,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.33,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,428,4.911465784320147,4.998757340980151,1.2392871420313258,2.7912555712195743,18120.69527551781,41193.20106021454,5.009367781705687,5.171422974047581,0.09298752903480684,0.07105389723605723,0.028189819245850515,0.020044797307216842,3658.425607142999,3573.6993215959146,3.9674661666628515,8.899326345502118,0.0872915566599944,1.5519684291882485,0.1620551923418933,0.06337622304883572,7.019098680351495,0.035320755345806455,5.632686496560453,4.191282739370204,0.09351919265760349,0.053763576115534104
run_00000429,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.34,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,429,5.019387308700311,4.986486324669468,1.128176986632186,2.770887771588311,18353.35963505669,40306.889186849614,5.023980123773347,5.012612463400427,0.1193223660879291,0.05236833871946811,0.029138653624490612,0.01749259674803953,3616.960857020484,3758.192762602362,3.5405645600083626,8.629575271186742,0.032900984030848505,1.6427107849561253,0.011367660372919818,0.13451292835885564,6.906847384793282,0.03466218875834902,5.500212350874209,4.177599085098874,0.10619547064853387,0.08887476953336734
run_00000430,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.35000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,430,4.920653077056219,4.971469586492137,1.258980416870477,2.7657520492330505,18906.5505433381,39757.71244290609,4.929463247650688,4.978191270208973,0.08467808328662793,0.04760915202980887,0.03206276889784129,0.012728916533236052,3490.148219882655,3638.032671732748,3.9797709878236227,8.754749319082064,0.0508165094359014,1.5067716323625764,0.04872802255828493,0.07312730522820685,6.837388520744628,0.03113571148260507,5.459800611177522,4.116167330172378,0.07015888726882233,0.0548420544690757
run_00000431,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.36000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,431,5.182289245346577,4.906282090563872,1.163747967472188,2.7705949642514556,19520.65714284521,39342.03820481828,5.205002771015309,5.01091580514649,0.06699484236006481,0.09978022702249112,0.033701895245695244,0.024543245243598254,3776.0699014113766,3803.5563706801127,3.6831403567825793,8.757289580203297,0.276007154782733,1.6068469967792767,0.19408696586881893,0.08021426860972389,6.8933256118862545,0.032446088680549885,5.515081253162897,4.1399862937959515,0.276007154782733,0.08021426860972389
run_00000432,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.37,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,432,4.954331477428903,4.959203630033684,1.1207081260271268,2.726692802873025,19067.35160749968,39050.67729145721,4.912336952747227,4.855867491207905,0.11870180318015709,0.15003772984995822,0.027243379522258682,0.02394206651121589,3865.0634978060125,3953.7507563289323,3.547052261881135,8.59602898448472,0.004872152604806845,1.6059846768458934,0.0564694615393219,0.07450374536176617,6.791419872830716,0.03684837449243332,5.411126257426808,4.104422653108797,0.06329555104103057,0.03960074699229441
run_00000433,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.38,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,433,4.633923016987041,5.094133135520326,1.1618028485493463,2.7460300595666776,19236.92577509801,38925.7104121297,4.545320167507805,4.967131776791417,0.21793245409736023,0.16170381680087983,0.037016760378776575,0.015880738575672893,3475.1527354055042,4046.871861869303,3.6761514386624796,8.634939529276894,0.4602101185333155,1.5842272110173334,0.421811609283611,0.11077791399980293,6.7503296030115445,0.0386794274336857,5.4013087458568165,4.070717211370877,0.4602101185333155,0.11077791399980293
run_00000434,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.39,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,434,5.0186830793088495,5.1101446804508655,1.127354320077293,2.744667926722424,19955.538189697338,38543.3133222139,5.005934265692549,5.055882610616221,0.13945102085803598,0.0716685754246159,0.03459055579069261,0.024572290891241657,3908.3813214844763,3878.7463785932523,3.530585088225395,8.566111365214045,0.09146160114201385,1.617313606645138,0.0499483449236723,0.1381633145057125,6.758301516063133,0.026488387623877046,5.413263397807906,4.046444563457538,0.1181121447526129,0.11620605500834744
run_00000435,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.4,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,435,5.1926797523383765,4.988835530248489,1.1349717117897415,2.724977900202274,19120.16484058762,38496.6348433508,5.289812119833661,5.196814091846198,0.15168417466846684,0.0949183765295218,0.03204152241311205,0.012876672000576224,3449.0156704005235,3749.883863116641,3.614855805316523,8.665053008695049,0.20384422208986977,1.5900061884125376,0.09299802798746416,0.13493476049704917,6.71889315525292,0.03140617405860213,5.368034217220502,4.04182910421309,0.21598285577941367,0.11450442122114406
run_00000436,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.41000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,436,5.007587030150353,4.965687127446418,1.188727031828534,2.6958400800829363,18800.881604649676,37968.888726908095,4.989002668935587,4.898639364055533,0.12552450509026103,0.07682722213351893,0.013066076921901404,0.012317685081150345,3677.829934256271,3938.138635642826,3.7829413068776776,8.53785723655186,0.04189990270398927,1.5071130482544195,0.0903633048800552,0.17208430760952068,6.5594390305680905,0.01586024742049049,5.235826457753396,3.952281268697663,0.14827355877927545,0.0968687903247514
run_00000437,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.42000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,437,5.185493805278849,4.919842234007443,1.1268157711135367,2.71072825161523,19336.087238607375,37874.088931347316,5.2507902380562435,5.137084182662002,0.11065265910865546,0.09576496886450765,0.04512500883640562,0.01811285646376306,3838.4261251917997,3971.9696344923486,3.602504850227203,8.568023204325126,0.2656515712713976,1.5839124805016849,0.11370605539424053,0.04999871309586765,6.607242309447823,0.03670858967761904,5.266699161775485,3.9912980272267466,0.2656515712713976,0.04999871309586765
run_00000438,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.9000000000000001,0.43,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,438,5.03800844043407,5.069653048461409,1.1324042437585662,2.6825070650169174,19490.051852542463,37149.84379649448,5.07577451467983,5.203590299354124,0.11743450234729666,0.10115639907479519,0.03571911394261592,0.016790344149789364,4157.171768487244,4259.495382874948,3.5949655099527065,8.52951907443222,0.03164460802732409,1.5501028212583488,0.127815784674294,0.09328629721071437,6.536692512861436,0.02920285988887088,5.211656339182445,3.9475719226848933,0.0821313307136662,0.05438896009017926
