,sig_e,sig_s,sig_u,sig_eps,rho,tau1,tau2,r,seed,sp1.A,sp2.A,sp1.B,sp2.B,sp1.a0,sp2.a0,sp1.b0,sp2.b0,sp1.n0,sp2.n0,sp1.kar,sp2.kar,sp1.Gaa,sp2.Gaa,sp1.Gbb,sp2.Gbb,sp1.grow,sp2.grow,sp1.plast,sp2.plast,runid,sp1.a,sp2.a,sp1.b,sp2.b,sp1.n,sp2.n,sp1.z,sp2.z,sp1.astd,sp2.astd,sp1.bstd,sp2.bstd,sp1.nstd,sp2.nstd,sp1.zstd,sp2.zstd,dela,delb,delz,delastd,delzstd,delbstd,delzprime,delzstdprime,delaprime,delastdprime
run_00000035,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.36000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,35,9.419821680338819,0.35856598516342436,0.68026502211807,0.18633224789031763,44710.38186178931,43142.626639505295,9.410838088690179,0.36187003956083624,0.02683958598502505,0.03654351049544503,0.006034343386611158,0.007302152650389046,2725.8792900947997,2567.6956372580635,0.9582477461458582,0.26535278239967863,9.06125569517538,0.49393277422775156,9.048968049129341,0.02435693186912476,0.9511176707973641,0.011743914138976068,9.048968049129341,0.9511176707973641,9.06125569517538,0.02435693186912476
run_00000036,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.37,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,36,9.446201828712624,0.38707659843786224,0.6805926960908836,0.17075627643620886,44693.506269489495,43170.51074322092,9.440806311179259,0.387758749784309,0.0441290922273937,0.04302366377766421,0.004276114629257418,0.007016428304531707,2612.5404823639087,2675.490937262011,0.9635233885102491,0.24754570276453886,9.05912523027474,0.5098364196546766,9.05304756139495,0.028646457819102984,0.9526965838520458,0.007813320895502693,9.05304756139495,0.9526965838520458,9.05912523027474,0.028646457819102984
run_00000037,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.38,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,37,9.462246009980882,0.41297571206186084,0.6916805310570592,0.16727858049321356,44856.70983944386,42958.124916714536,9.468919859779007,0.41352783014537536,0.03053663171630734,0.031467804928392545,0.013072801327300779,0.00544869045985468,2615.748848021151,2545.967734279338,0.9870855057558797,0.2404087576028295,9.049270297919032,0.5244019505638478,9.055392029633632,0.020306942313345865,0.9800763614421729,0.013997440778929315,9.055392029633632,0.9800763614421729,9.049270297919032,0.020306942313345865
run_00000038,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.39,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,38,9.3544900083509,0.2958061987916521,0.6934776918854427,0.14657541667469964,44739.925081293164,42956.530930464345,9.34176023085766,0.29614039807772663,0.023491215359704908,0.04033817919181066,0.0046472482792040155,0.010055143196707004,2755.210129417979,2635.2810740068803,0.9851096577038988,0.2106047053305039,9.058683809559225,0.5469022752107404,9.045619832779934,0.0321195457203554,0.9765710801779312,0.012409566000291763,9.045619832779934,0.9765710801779312,9.058683809559225,0.0321195457203554
run_00000039,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.4,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,39,9.452642151504158,0.4129569062956348,0.6919527540212245,0.13017744612518195,44736.13332756111,42717.49272930268,9.455849895510692,0.4124656530542372,0.02622740394166294,0.03595396784986859,0.005974208302585494,0.008872604063640313,2673.334569747791,2640.1947573370567,0.9801651792650833,0.18905762526949715,9.039685245208574,0.5617753078960425,9.043384242456456,0.026796412104129065,0.9704133716047567,0.010368467911508245,9.043384242456456,0.9704133716047567,9.039685245208574,0.026796412104129065
run_00000040,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.41000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,40,9.451813269911733,0.3874814583087181,0.6839219899249819,0.11652297115249491,44838.888533014535,42767.57703777841,9.436448596482052,0.38923951887879354,0.035990995588324394,0.04111600503830291,0.003439429101785714,0.01928350060633305,2587.206572394397,2628.1442588978357,0.9713472913393006,0.17215078172935058,9.06433181160302,0.5673990187724829,9.047209077603261,0.024515165340256502,0.9654382521537718,0.020094292482965695,9.047209077603261,0.9654382521537718,9.06433181160302,0.024515165340256502
run_00000041,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.42000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,41,9.47710707131406,0.4288233280400453,0.669555325083028,0.11776863930862969,44757.93464287089,42981.668347261,9.473568819645802,0.42770778607203513,0.029283508568097073,0.033738445884264966,0.007345709861430453,0.013630767163686393,2728.7631328951816,2696.970372626024,0.9481080324303006,0.16869320807769952,9.048283743274018,0.5517866857743955,9.045861033573766,0.019758575403430706,0.940726757511273,0.013901172904239766,9.045861033573766,0.940726757511273,9.048283743274018,0.019758575403430706
run_00000042,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.43,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,42,9.423940556359167,0.37075747534658066,0.6669198955955901,0.09288634728704244,44822.709093494756,42998.20594894645,9.420834747622044,0.3703571227865623,0.03895610804247494,0.05190172699577542,0.008427648808549529,0.009605422877421816,2743.4501853067813,2619.884395901873,0.9546239280859904,0.14138794094276155,9.053183081012609,0.5740335483085488,9.05047762483548,0.026639887312911118,0.9472572954953933,0.010995173014851391,9.05047762483548,0.9472572954953933,9.053183081012609,0.026639887312911118
run_00000043,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.44,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,43,9.441198599575484,0.3945972461289282,0.6653220108185429,0.10719080638941912,44775.0701134139,42963.287949625585,9.44596469401968,0.3956649269715217,0.03356803028207262,0.031813454162146045,0.005154796189354977,0.010782440840456972,2811.322587423362,2706.619763920167,0.9440582325161363,0.15568828377965166,9.046601353446574,0.5581312044291228,9.05029976704816,0.031462701690274486,0.938496212179828,0.011750194630429605,9.05029976704816,0.938496212179828,9.046601353446574,0.031462701690274486
run_00000044,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.45,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,44,9.427578528207762,0.38252284473391174,0.6744521723071379,0.09956259340339216,44662.34055740903,43172.83541732729,9.43119767000813,0.3801948875227978,0.06087623537759917,0.0756119741949014,0.007724307469742321,0.011320708970142737,2663.1076065102825,2658.228349891315,0.9595232556338434,0.15853136287576122,9.045055683473828,0.5748895789037418,9.05100278248533,0.02768467203843668,0.9521498000763702,0.014239183623497454,9.05100278248533,0.9521498000763702,9.045055683473828,0.02768467203843668
run_00000045,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.46,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,45,9.422512311021888,0.3650580297073414,0.685522639980737,0.08998789191367837,44815.85379698995,43046.51696633826,9.417235030389385,0.3643344433378815,0.02393069273596746,0.0466525594582129,0.004510338949355568,0.006815911057964576,2784.57669635033,2759.504636493956,0.967838100703686,0.13505996412717247,9.057454281314593,0.5955347480670559,9.052900587051505,0.0318702856242698,0.9624294987670593,0.009505555369185098,9.052900587051505,0.9624294987670593,9.057454281314593,0.0318702856242698
run_00000046,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.47000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,46,9.447405153296646,0.38752355072447,0.6718708773585997,0.09990212136964904,44725.93807176542,43141.347590829195,9.438477235490042,0.3874793017348681,0.04946295003023735,0.05256198684975275,0.008712246366519722,0.006391597900240355,2745.741798125362,2610.802547903514,0.9433126102731254,0.15190855454970711,9.059881602572208,0.5719687559889469,9.050997933755173,0.027764114292274194,0.9387675902509621,0.010681954559179462,9.050997933755173,0.9387675902509621,9.059881602572208,0.027764114292274194
run_00000047,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.48000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,47,9.360708207883459,0.28430784755361155,0.6550950350860728,0.05985935022043707,45031.1163246282,42996.21135763604,9.342537155672368,0.2858346818633398,0.027333123699038377,0.05683581580215759,0.0067307076337560865,0.008632183978253532,2671.309309779114,2729.5105673580974,0.9284579436867375,0.10310627461290785,9.076400360329874,0.5952356848656354,9.056702473809029,0.04459952943688862,0.9240757235076827,0.006852136410127206,9.056702473809029,0.9240757235076827,9.076400360329874,0.04459952943688862
run_00000048,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.49,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,48,9.443583211093808,0.4045013149772915,0.675584154964989,0.0498626555614452,44825.8732612969,42817.12678448479,9.450754415944868,0.4055366746557406,0.034859101513940234,0.0434592943492254,0.007637777776558782,0.011600835946792095,2693.830558313519,2658.4252994554345,0.9621851109091973,0.08514008751070969,9.039081896116503,0.6257214994035475,9.045217741289127,0.025516620863938074,0.9582397745571213,0.010841428197217309,9.045217741289127,0.9582397745571213,9.039081896116503,0.025516620863938074
run_00000049,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,49,9.467248000629676,0.4167386305538768,0.6721454869939644,0.06180500614563507,44995.566129161496,43009.79792728855,9.47662437367286,0.4155741744632487,0.023498395984558138,0.039960762726033716,0.005958666316639757,0.010722849881123904,2633.3165082505484,2633.412255040821,0.9572751444701447,0.09789990489251835,9.050509370075835,0.6103404808483273,9.06105019920961,0.03243257067345662,0.9536906211342607,0.015248899280796509,9.06105019920961,0.9536906211342607,9.050509370075835,0.03243257067345662
run_00000050,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.51,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,50,9.408031577160294,0.354854040244373,0.6822283380647864,0.049914025767681815,44879.87415412058,42809.91789848742,9.406215698761903,0.35461943682933844,0.031689004409363335,0.04586109159549662,0.011273496763524961,0.012875519397913997,2696.105925657132,2744.9740500164767,0.9634830473417302,0.08629738676635275,9.053177536915861,0.632314312297106,9.051596261932566,0.02609209853707678,0.9609696260491738,0.012881568815940984,9.051596261932566,0.9609696260491738,9.053177536915861,0.02609209853707678
run_00000051,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.52,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,51,9.432216689837615,0.3989324490640028,0.6745565268709519,0.034554085146232594,44703.885417834514,43007.4210603953,9.445286988679957,0.39931328598455407,0.02142886516936977,0.03655635023406564,0.009433087030072491,0.010668074978925917,2726.91681975598,2710.2806269696252,0.9504791330512689,0.06308326119722832,9.033284240773588,0.6400024417247202,9.045973702695402,0.033713350465288804,0.947723733914612,0.012160708404870438,9.045973702695402,0.947723733914612,9.033284240773588,0.033713350465288804
run_00000052,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.53,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,52,9.428331247102898,0.36570628674207173,0.6746510514759801,0.050075385184026294,44850.69232363608,43097.11333091995,9.418732170838958,0.36571770410485077,0.02688763107472762,0.049212255260079885,0.005834707698690077,0.00682233108416074,2636.6602585514656,2588.1863107935183,0.955273916174062,0.08810796340710055,9.062624960360843,0.6245756662919575,9.053014466734107,0.032541030924870096,0.9526492916614421,0.008596672245245586,9.053014466734107,0.9526492916614421,9.062624960360843,0.032541030924870096
run_00000053,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.54,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,53,9.390277006075333,0.34741739969653274,0.6600839978613912,0.03367469615279394,44845.48335131968,42936.11812053092,9.398339081097719,0.34673231053067477,0.034384289832562566,0.03541050577259346,0.009177546945888139,0.01527636397142106,2651.963830426996,2737.206041639073,0.9341628452195142,0.06332879802867275,9.042859606378784,0.6264093017085962,9.051606770567046,0.0277865666385229,0.931804861197561,0.01318090235374482,9.051606770567046,0.931804861197561,9.042859606378784,0.0277865666385229
run_00000054,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.55,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,54,9.42806667108737,0.37337937084778977,0.6632597600776516,0.056905337100430546,44836.53047572119,43081.45871725688,9.427981338383796,0.37402954477524597,0.02529567508187016,0.03671840174170333,0.008821043824310247,0.018488540038087795,2587.185006823718,2484.3576696624705,0.9508110082283538,0.09253508607595755,9.0546873002396,0.6063544229772209,9.05395179360855,0.022566578997809842,0.9488363925640783,0.02222570346503203,9.05395179360855,0.9488363925640783,9.0546873002396,0.022566578997809842
run_00000055,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.56,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,55,9.419232357760047,0.3748155759455129,0.6823532996152015,0.05588049213129579,44819.32777038034,42927.60609305253,9.423801515363573,0.37440044545055157,0.028278033032289155,0.02655905323995381,0.006735178173889116,0.007091363719337808,2786.5190940469015,2705.849681054658,0.9720886260347011,0.08405880345218603,9.044416781814514,0.6264728074839078,9.04940106991302,0.030388293407332758,0.969587621816463,0.008764562292243332,9.04940106991302,0.969587621816463,9.044416781814514,0.030388293407332758
run_00000056,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.5700000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,56,9.43501797100828,0.375912971474797,0.6862229230657678,0.03063405931937579,44901.26784209905,42819.22695171829,9.423049317036533,0.3747196101390884,0.05589140939883859,0.06364099028538894,0.008190706257811724,0.014914086813024394,2751.60961862991,2767.9183670082757,0.9752334123045739,0.07926418006669608,9.059104999533483,0.6555888637463921,9.048329706897446,0.03733581338050877,0.973166172740523,0.02005891007387546,9.048329706897446,0.973166172740523,9.059104999533483,0.03733581338050877
run_00000057,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.5800000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,57,9.446940549966401,0.41046388105054976,0.6925233212917573,0.025572871281975662,44824.44968589855,42731.208324727326,9.458221317394969,0.41146690047213397,0.04553037951660572,0.04727414948959416,0.005459423410163795,0.009618054437865139,2727.7348726296586,2754.813891291744,0.9746702571652297,0.061360715890847316,9.036476668915867,0.6669504500097807,9.046754416922836,0.028605219788993705,0.9715879569727011,0.010938788549316753,9.046754416922836,0.9715879569727011,9.036476668915867,0.028605219788993705
run_00000058,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.59,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,58,9.389209976060858,0.32153632974220053,0.6516570160925259,0.01631875454790044,44771.769996720104,43047.89411498742,9.371759344690465,0.32161006203098996,0.02528014554077417,0.037423360092948936,0.008985111629077232,0.008306326642744248,2686.6565634152694,2661.900960394931,0.923016459999043,0.045888826880849685,9.06767364631861,0.6353382615446235,9.050149282659476,0.03136030919318489,0.9210815317107632,0.005748908342537038,9.050149282659476,0.9210815317107632,9.06767364631861,0.03136030919318489
run_00000059,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.6,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,59,9.412918681721926,0.36584815073422505,0.6631317944692732,0.01995980169424864,44842.84328533616,42834.8015088192,9.41657360714087,0.36552663836677196,0.04046741468790089,0.0638053112367879,0.007434409713606518,0.00934494776938406,2831.9745169791636,2737.2249005936706,0.9357130838643082,0.07098292389113742,9.047070530987707,0.6431719927750245,9.051046968774099,0.036775843703037464,0.9321715996731657,0.01039468580510303,9.051046968774099,0.9321715996731657,9.047070530987707,0.036775843703037464
run_00000060,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.61,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,60,9.364977752238135,0.3222700713335976,0.7004397295096709,0.036018210400244006,44925.4595901446,42668.75653410566,9.370364772989218,0.32244900309874563,0.04604764984309819,0.05543204618321369,0.0058021363492728245,0.007578652905290395,2700.6376817233213,2642.545043057765,0.9928935955392634,0.07603962026895815,9.042707680904526,0.6644215191094246,9.047915769890473,0.02238478822660183,0.9905116105556198,0.010701503159904816,9.047915769890473,0.9905116105556198,9.042707680904526,0.02238478822660183
run_00000061,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.62,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,61,9.395221642137496,0.3564193741359706,0.6752062779981132,0.023201596852272174,44948.91872184009,42947.35295975401,9.409973492771769,0.3562045506556046,0.027405521225297474,0.03985128399141485,0.008287183733688318,0.011032679642865289,2713.7736145885106,2583.015162680714,0.9576734935383824,0.05396641127100709,9.038802268001492,0.65200468114584,9.053768942116163,0.03948250942244141,0.9560682182335113,0.01258253513451839,9.053768942116163,0.9560682182335113,9.038802268001492,0.03948250942244141
run_00000062,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.63,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,62,9.452629172907336,0.405533704845345,0.6800078682784293,0.037445676593035764,44773.30380479445,42934.66357548585,9.457270256694665,0.4059396769872411,0.028105197214111397,0.036548754287992334,0.011740929774923026,0.008181282097652823,2715.509406227013,2664.11753436683,0.9645497271805727,0.06604330105744835,9.047095468062015,0.6425621916853921,9.051330579707425,0.023108689946256093,0.9625534776893596,0.0181795218854591,9.051330579707425,0.9625534776893596,9.047095468062015,0.023108689946256093
run_00000063,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.1,0.64,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,63,9.363638844053948,0.31183801641990455,0.6709354642454276,0.015374118850770729,44754.2533996301,42981.15498409363,9.362943051022764,0.31166532062198476,0.0457486800896938,0.053364758095530644,0.011500478824398065,0.0072466687835514385,2753.297037645244,2787.868067756962,0.9554473324100874,0.058485687794596196,9.051800827634093,0.6555613453946556,9.051277730400777,0.022951133458583135,0.9531692069743881,0.012014788933722204,9.051277730400777,0.9531692069743881,9.051800827634093,0.022951133458583135
